trade_id,exit_bar_index,exit_date,exit_ret
0,7,2020-07-27T00:00:00,0.2400612195093097
1,9,2020-08-11T00:00:00,2.105384920054884
2,8,2020-08-11T00:00:00,1.310315440084286
3,5,2020-08-11T00:00:00,0.55295972817283
4,4,2020-08-11T00:00:00,0.6744956777450108
5,9,2020-08-16T00:00:00,0.5780558755873162
6,7,2020-08-14T00:00:00,1.0281477632928993
7,9,2020-08-16T00:00:00,0.3797572525522443
8,9,2020-08-18T00:00:00,0.4301517423784007
9,9,2020-08-19T00:00:00,0.9473566893193937
10,9,2020-08-20T00:00:00,0.4305263714876077
11,8,2020-08-19T00:00:00,0.1452774431980956
12,6,2020-08-19T00:00:00,0.1295286142657294
13,9,2020-08-28T00:00:00,0.3651613781645835
14,9,2020-08-28T00:00:00,0.2334032384686899
15,6,2020-08-27T00:00:00,0.0569753678341367
16,9,2020-09-16T00:00:00,0.3705442940614156
17,7,2020-09-15T00:00:00,0.0553831732617584
18,7,2020-09-16T00:00:00,-0.1026130569665656
19,8,2020-10-02T00:00:00,0.1450897095293251
20,9,2020-10-29T00:00:00,0.250809858373574
21,5,2020-11-12T00:00:00,0.1639892453220417
22,9,2020-11-16T00:00:00,0.348198301468867
23,9,2020-11-20T00:00:00,0.4756714898254772
24,8,2020-11-25T00:00:00,0.3691036460036925
25,9,2020-12-01T00:00:00,0.5302686973054775
26,5,2020-12-11T00:00:00,0.1528731901893598
27,9,2020-12-20T00:00:00,0.3096790551682349
28,9,2020-12-24T00:00:00,0.2786608025144497
29,5,2020-12-27T00:00:00,0.5768267641337077
30,4,2020-12-27T00:00:00,0.265853146193135
31,9,2021-01-01T00:00:00,0.3651527322092136
32,9,2021-01-01T00:00:00,0.3770854362508729
33,5,2020-12-30T00:00:00,0.2011090504924522
34,6,2021-01-04T00:00:00,0.3517831140863043
35,9,2021-01-08T00:00:00,1.1238136736075908
36,9,2021-01-08T00:00:00,1.19090817539202
37,8,2021-01-07T00:00:00,0.003538439159932
38,9,2021-01-09T00:00:00,0.7363396000933475
39,9,2021-01-09T00:00:00,0.8186056788386058
40,8,2021-01-12T00:00:00,0.1943773655143743
41,5,2021-01-10T00:00:00,0.179770966349873
42,9,2021-01-14T00:00:00,0.5196263847222333
43,9,2021-01-16T00:00:00,0.58999251503752
44,9,2021-01-16T00:00:00,0.6723539464546275
45,4,2021-01-11T00:00:00,0.2565489135969767
46,5,2021-01-16T00:00:00,0.9878956467769964
47,9,2021-01-20T00:00:00,0.6441355589142694
48,9,2021-01-20T00:00:00,0.5387863578731542
49,9,2021-01-21T00:00:00,-0.0111221500216525
50,9,2021-01-21T00:00:00,0.2725777753074121
51,9,2021-01-21T00:00:00,0.0963587964328016
52,7,2021-01-19T00:00:00,0.4979782962703796
53,9,2021-01-24T00:00:00,0.2460902671087894
54,4,2021-01-19T00:00:00,0.7613775211327221
55,5,2021-01-21T00:00:00,0.6742359091340839
56,4,2021-01-21T00:00:00,0.1114133246452757
57,9,2021-01-27T00:00:00,0.316474430470909
58,5,2021-01-25T00:00:00,0.1963689481342128
59,9,2021-01-30T00:00:00,0.2880841728927097
60,6,2021-01-27T00:00:00,0.1364272396498702
61,4,2021-01-25T00:00:00,0.2070170055986049
62,9,2021-01-30T00:00:00,1.3569608150034913
63,9,2021-01-30T00:00:00,0.4494309234678197
64,9,2021-02-03T00:00:00,0.5658333355876646
65,9,2021-02-08T00:00:00,0.3792467969769075
66,9,2021-02-08T00:00:00,1.5629880357378467
67,9,2021-02-09T00:00:00,0.8331447221253696
68,9,2021-02-10T00:00:00,1.20662196447767
69,9,2021-02-10T00:00:00,0.5639766725339956
70,9,2021-02-10T00:00:00,0.8576803496724488
71,9,2021-02-11T00:00:00,0.728768582427809
72,5,2021-02-07T00:00:00,0.1695992012943927
73,9,2021-02-11T00:00:00,2.008811463480589
74,9,2021-02-12T00:00:00,0.7236486071725474
75,9,2021-02-14T00:00:00,1.411392344440258
76,9,2021-02-14T00:00:00,0.5403498890745706
77,8,2021-02-14T00:00:00,0.9257718553709392
78,9,2021-02-15T00:00:00,0.7840333262626968
79,9,2021-02-15T00:00:00,0.5073402351086076
80,9,2021-02-15T00:00:00,1.3933452489643223
81,8,2021-02-14T00:00:00,0.3309374844521338
82,8,2021-02-15T00:00:00,0.4932393153202539
83,8,2021-02-15T00:00:00,0.5055483627953647
84,9,2021-02-16T00:00:00,0.2384020397542281
85,8,2021-02-15T00:00:00,0.1254374462484189
86,7,2021-02-14T00:00:00,0.5347981816306762
87,9,2021-02-16T00:00:00,0.6212121094852843
88,8,2021-02-15T00:00:00,0.2253245007413504
89,7,2021-02-15T00:00:00,0.5507810399336612
90,9,2021-02-17T00:00:00,1.1634962056866185
91,9,2021-02-17T00:00:00,1.0130225306453111
92,6,2021-02-14T00:00:00,0.622822138900704
93,6,2021-02-14T00:00:00,0.8353741667465673
94,9,2021-02-17T00:00:00,0.3749478054650661
95,9,2021-02-17T00:00:00,0.3959850979294403
96,9,2021-02-17T00:00:00,0.3904780820595459
97,9,2021-02-18T00:00:00,0.4911718767859154
98,5,2021-02-14T00:00:00,0.1639433125657909
99,6,2021-02-15T00:00:00,0.2086066870422551
100,9,2021-02-19T00:00:00,0.4201343052122936
101,9,2021-02-19T00:00:00,1.0718832119435762
102,9,2021-02-19T00:00:00,0.3171580066155963
103,6,2021-02-16T00:00:00,0.1167266035647114
104,5,2021-02-15T00:00:00,0.1376203460007055
105,9,2021-02-19T00:00:00,0.5834641810689958
106,9,2021-02-19T00:00:00,0.2475578680392018
107,9,2021-02-20T00:00:00,3.7201599609538345
108,2,2021-02-14T00:00:00,0.3648108303379413
109,9,2021-02-21T00:00:00,0.3708844881630859
110,9,2021-02-23T00:00:00,-0.0603174546060698
111,8,2021-02-22T00:00:00,0.2363676145040052
112,9,2021-02-23T00:00:00,0.502005669841143
113,9,2021-02-23T00:00:00,-0.0028723489602157
114,7,2021-02-22T00:00:00,0.2374727374335981
115,8,2021-02-23T00:00:00,1.3882588396240472
116,8,2021-02-23T00:00:00,0.0226998570754115
117,9,2021-02-24T00:00:00,0.7185141533401964
118,8,2021-02-23T00:00:00,-0.0399506662038644
119,7,2021-02-23T00:00:00,0.2143990232440689
120,9,2021-02-25T00:00:00,0.5857847498061519
121,7,2021-02-23T00:00:00,-0.0777547966259992
122,9,2021-02-25T00:00:00,0.6178053408962079
123,9,2021-02-25T00:00:00,0.665007957757227
124,9,2021-02-25T00:00:00,0.3673663226610411
125,5,2021-02-23T00:00:00,0.0848532871586162
126,6,2021-02-25T00:00:00,-0.0162464306916647
127,4,2021-02-23T00:00:00,0.2298686033069756
128,5,2021-02-25T00:00:00,0.3812335219167024
129,6,2021-02-28T00:00:00,0.0150581547200185
130,9,2021-03-04T00:00:00,0.4626838513201181
131,9,2021-03-05T00:00:00,0.3014816250364869
132,9,2021-03-07T00:00:00,0.7794176391908323
133,9,2021-03-08T00:00:00,2.064060784582143
134,9,2021-03-09T00:00:00,0.4110515577410727
135,9,2021-03-09T00:00:00,1.3219289340805975
136,6,2021-03-06T00:00:00,0.141811843358266
137,9,2021-03-09T00:00:00,0.5095399768042423
138,9,2021-03-09T00:00:00,4.230693640433712
139,9,2021-03-09T00:00:00,0.4356957624789179
140,9,2021-03-09T00:00:00,0.6542155696857805
141,9,2021-03-09T00:00:00,0.5067308204638641
142,9,2021-03-10T00:00:00,0.999931343412324
143,9,2021-03-11T00:00:00,0.9122878576451084
144,8,2021-03-13T00:00:00,4.310158236991276
145,9,2021-03-14T00:00:00,0.9486779857276492
146,6,2021-03-12T00:00:00,0.3211902236978718
147,9,2021-03-15T00:00:00,1.9359054563841236
148,9,2021-03-15T00:00:00,0.8449991321077523
149,9,2021-03-15T00:00:00,0.9462092293704992
150,9,2021-03-15T00:00:00,0.6338291064028332
151,9,2021-03-16T00:00:00,0.6445049172008825
152,9,2021-03-16T00:00:00,1.4021836504400644
153,9,2021-03-17T00:00:00,0.4254103708192567
154,8,2021-03-16T00:00:00,0.2367991891665333
155,4,2021-03-13T00:00:00,1.2228296611207483
156,9,2021-03-18T00:00:00,0.6366874912910079
157,9,2021-03-19T00:00:00,0.6400787629771048
158,9,2021-03-19T00:00:00,1.014722768370142
159,9,2021-03-19T00:00:00,0.432169101356229
160,9,2021-03-19T00:00:00,0.2655548141569301
161,9,2021-03-20T00:00:00,0.234113704603982
162,9,2021-03-20T00:00:00,0.1753230864304147
163,5,2021-03-16T00:00:00,0.5273845489091891
164,9,2021-03-20T00:00:00,2.0152058662967405
165,9,2021-03-23T00:00:00,0.3771394495757834
166,9,2021-03-23T00:00:00,0.2902806663897219
167,8,2021-03-24T00:00:00,0.0864601401688978
168,9,2021-03-25T00:00:00,1.020395561712608
169,9,2021-03-25T00:00:00,0.2848980469302407
170,9,2021-03-26T00:00:00,0.8037152508583905
171,4,2021-03-22T00:00:00,0.1318984518912473
172,9,2021-03-29T00:00:00,1.3736695935879446
173,5,2021-03-25T00:00:00,0.2697751204507304
174,9,2021-03-29T00:00:00,0.289313905174503
175,9,2021-03-29T00:00:00,0.5741133502732405
176,9,2021-04-02T00:00:00,0.4079836917386323
177,9,2021-04-02T00:00:00,0.8053709391334001
178,9,2021-04-02T00:00:00,0.9121053820369156
179,9,2021-04-02T00:00:00,0.6832679735422953
180,9,2021-04-02T00:00:00,1.0194510851692122
181,9,2021-04-03T00:00:00,0.4691025287162569
182,9,2021-04-03T00:00:00,0.1610406342154426
183,9,2021-04-03T00:00:00,0.3739733846284303
184,9,2021-04-03T00:00:00,0.1777654675059927
185,9,2021-04-03T00:00:00,0.4252494549643695
186,9,2021-04-03T00:00:00,0.7314494172996631
187,7,2021-04-03T00:00:00,0.0798737548293815
188,6,2021-04-03T00:00:00,0.1210691919992728
189,6,2021-04-03T00:00:00,0.0600316222548489
190,9,2021-04-06T00:00:00,1.6647588387912853
191,9,2021-04-06T00:00:00,0.6414979688549747
192,9,2021-04-08T00:00:00,0.6765061272996227
193,6,2021-04-07T00:00:00,0.4365760237727758
194,6,2021-04-07T00:00:00,0.0059368259191887
195,9,2021-04-12T00:00:00,0.4659504313486298
196,9,2021-04-12T00:00:00,0.3536089559643407
197,9,2021-04-14T00:00:00,0.1790678160292642
198,9,2021-04-16T00:00:00,0.4105829281702844
199,9,2021-04-16T00:00:00,0.6082618824768629
200,9,2021-04-16T00:00:00,0.3692904527255054
201,5,2021-04-13T00:00:00,0.1769504666646995
202,9,2021-04-20T00:00:00,0.1757106334743186
203,8,2021-04-19T00:00:00,0.2724616696102608
204,9,2021-04-21T00:00:00,0.3141437079767257
205,7,2021-04-19T00:00:00,0.26240799967346
206,6,2021-04-19T00:00:00,0.5619170695124933
207,8,2021-04-21T00:00:00,0.460381693298036
208,5,2021-04-18T00:00:00,0.0782653835319941
209,4,2021-04-17T00:00:00,0.2094208016525445
210,9,2021-04-22T00:00:00,0.5423688639902862
211,3,2021-04-17T00:00:00,1.338545271364295
212,8,2021-04-22T00:00:00,0.1410781120251794
213,5,2021-04-23T00:00:00,0.1946330493550434
214,9,2021-05-02T00:00:00,1.1594937177195446
215,9,2021-05-02T00:00:00,0.508929222506225
216,9,2021-05-03T00:00:00,0.8183670780864094
217,9,2021-05-03T00:00:00,0.438491600094647
218,9,2021-05-03T00:00:00,0.4788863902614693
219,9,2021-05-03T00:00:00,1.4629949978802237
220,9,2021-05-03T00:00:00,0.3256516248901595
221,9,2021-05-03T00:00:00,0.300598920857837
222,9,2021-05-03T00:00:00,0.3513857115130379
223,9,2021-05-03T00:00:00,0.3999295674723775
224,9,2021-05-03T00:00:00,0.4082586844150124
225,9,2021-05-03T00:00:00,0.4176960260270801
226,9,2021-05-03T00:00:00,0.2456536639327251
227,9,2021-05-03T00:00:00,0.4396920392415648
228,9,2021-05-04T00:00:00,0.2259331317375716
229,9,2021-05-04T00:00:00,0.1474414373997628
230,9,2021-05-04T00:00:00,0.1651591667014345
231,9,2021-05-05T00:00:00,0.6158138917740161
232,3,2021-05-01T00:00:00,0.3527495542050176
233,9,2021-05-08T00:00:00,0.5186779027194703
234,9,2021-05-09T00:00:00,0.6887910901952807
235,9,2021-05-09T00:00:00,0.360191796084262
236,9,2021-05-12T00:00:00,0.0687910374461269
237,9,2021-05-13T00:00:00,0.2244581004600077
238,6,2021-05-12T00:00:00,-0.1013810976035533
239,5,2021-05-12T00:00:00,-0.0239022920225238
240,4,2021-05-12T00:00:00,-0.0071939445772684
241,8,2021-05-19T00:00:00,0.5519631648829275
242,7,2021-05-19T00:00:00,-0.1976244170495523
243,7,2021-05-19T00:00:00,-0.1355896761235515
244,4,2021-05-19T00:00:00,-0.1776185804825757
245,4,2021-05-23T00:00:00,0.1736701145789398
246,9,2021-05-29T00:00:00,-0.0049381249594295
247,9,2021-05-31T00:00:00,0.3474165041992516
248,9,2021-06-01T00:00:00,0.449883515953779
249,9,2021-06-01T00:00:00,0.3736561712368722
250,9,2021-06-01T00:00:00,0.1470847673112987
251,9,2021-06-01T00:00:00,0.1873740118069542
252,9,2021-06-01T00:00:00,0.255035725393993
253,9,2021-06-01T00:00:00,0.4001270986745042
254,9,2021-06-01T00:00:00,0.3272814536345396
255,9,2021-06-01T00:00:00,0.1812217492683341
256,9,2021-06-01T00:00:00,0.52342436591632
257,9,2021-06-01T00:00:00,0.3877787539931954
258,9,2021-06-01T00:00:00,0.2609045391569518
259,8,2021-06-07T00:00:00,0.2167930388888037
260,9,2021-07-10T00:00:00,2.0660938694222075
261,9,2021-07-13T00:00:00,0.5759845511376886
262,9,2021-07-14T00:00:00,1.8892555839503984
263,5,2021-07-17T00:00:00,0.0700176626183664
264,5,2021-07-17T00:00:00,0.0524069568159759
265,9,2021-07-28T00:00:00,1.709258306234978
266,9,2021-07-31T00:00:00,0.232713186449071
267,3,2021-07-26T00:00:00,0.8603740182204462
268,7,2021-08-08T00:00:00,0.1157148797753335
269,5,2021-08-10T00:00:00,0.1641949185395668
270,9,2021-08-16T00:00:00,0.6121045303104544
271,9,2021-08-17T00:00:00,0.2206730417996909
272,9,2021-08-17T00:00:00,0.7718501545872507
273,5,2021-08-17T00:00:00,0.2912832500510114
274,9,2021-08-21T00:00:00,0.7192661464680876
275,9,2021-08-21T00:00:00,0.7945828786486966
276,9,2021-08-22T00:00:00,0.659428531215966
277,7,2021-08-21T00:00:00,0.8076764187553012
278,5,2021-08-24T00:00:00,0.3941043490227414
279,9,2021-09-02T00:00:00,1.0472032958467392
280,9,2021-09-03T00:00:00,1.037246114766496
281,9,2021-09-04T00:00:00,0.5026350122223486
282,9,2021-09-04T00:00:00,0.4627979844369894
283,7,2021-09-04T00:00:00,0.124260085738348
284,9,2021-09-07T00:00:00,0.1073453813649387
285,7,2021-09-07T00:00:00,0.3203203690043155
286,9,2021-09-09T00:00:00,0.7347829710352596
287,4,2021-09-05T00:00:00,0.325865314105924
288,9,2021-09-14T00:00:00,0.11278835866944
289,9,2021-09-16T00:00:00,0.1236172997541451
290,9,2021-09-16T00:00:00,0.6894184302938022
291,4,2021-09-17T00:00:00,0.12940590601262
292,7,2021-09-21T00:00:00,0.0409888336565109
293,6,2021-09-20T00:00:00,1.0245667392222375
294,8,2021-09-28T00:00:00,0.0852749426905794
295,9,2021-10-07T00:00:00,0.8058124596810334
296,9,2021-10-07T00:00:00,0.2602729244564215
297,9,2021-10-08T00:00:00,0.5376104318432469
298,6,2021-10-21T00:00:00,0.1788067830959545
299,6,2021-10-30T00:00:00,0.2384987919976438
300,9,2021-11-04T00:00:00,2.2400398609986465
301,5,2021-10-31T00:00:00,2.546422554114766
302,9,2021-11-05T00:00:00,0.2219478257444438
303,6,2021-11-05T00:00:00,0.4103683173530166
304,9,2021-11-12T00:00:00,0.7769770737019293
305,7,2021-11-12T00:00:00,0.8078295356928364
306,9,2021-11-23T00:00:00,0.8917264306076134
307,9,2021-11-24T00:00:00,0.915444154014547
308,9,2021-11-25T00:00:00,4.852284332267971
309,5,2021-11-21T00:00:00,0.1253305142355736
310,8,2021-11-26T00:00:00,0.2873090811628267
311,7,2021-11-26T00:00:00,0.1897496556850069
312,5,2021-11-26T00:00:00,0.7174530650464708
313,9,2021-12-01T00:00:00,0.6504907660399959
314,9,2021-12-01T00:00:00,0.6591257233232746
315,9,2021-12-01T00:00:00,0.1122100208774594
316,7,2021-12-03T00:00:00,0.3336231439012211
317,7,2021-12-04T00:00:00,0.2974398753711351
318,9,2022-03-28T00:00:00,0.3947755598970162
319,8,2022-03-28T00:00:00,0.0603378766167894
320,9,2022-04-05T00:00:00,0.4748052422303368
321,6,2022-04-06T00:00:00,0.1731379396806824
322,4,2022-04-05T00:00:00,0.2508778998674543
323,9,2022-07-23T00:00:00,0.7485657240308461
324,9,2022-08-03T00:00:00,0.7804970922380265
325,9,2023-01-14T00:00:00,0.6055641978306039
326,9,2023-01-29T00:00:00,1.0233331648531503
327,9,2023-02-09T00:00:00,0.0930482478080865
328,7,2023-02-09T00:00:00,0.0433618230624985
329,9,2023-02-23T00:00:00,0.1340351333632155
330,9,2023-02-27T00:00:00,0.7121490637491263
331,5,2023-02-25T00:00:00,0.1682027915535484
332,5,2023-03-03T00:00:00,0.1031336376959475
333,9,2023-03-19T00:00:00,0.5803377234313183
334,9,2023-03-20T00:00:00,0.4447991266425111
335,8,2023-03-19T00:00:00,0.1168899676117234
336,4,2023-10-21T00:00:00,0.2777580508622534
337,4,2023-10-25T00:00:00,0.3145414370904664
338,5,2023-10-27T00:00:00,0.2645948760385175
339,9,2023-11-03T00:00:00,1.8332441835524904
340,4,2023-10-31T00:00:00,0.0516853437045443
341,9,2023-11-06T00:00:00,0.6324871386428492
342,9,2023-11-07T00:00:00,1.403661546549885
343,9,2023-11-11T00:00:00,0.7093660787622691
344,5,2023-11-11T00:00:00,-0.0469872769223902
345,4,2023-11-11T00:00:00,0.2575757325208072
346,9,2023-12-02T00:00:00,1.0135134191755355
347,8,2023-12-07T00:00:00,1.594132399102372
348,5,2023-12-05T00:00:00,0.9230768369723892
349,4,2023-12-07T00:00:00,0.3398996816217099
350,9,2023-12-18T00:00:00,0.9121550035460092
351,6,2023-12-17T00:00:00,0.0553394665191098
352,6,2023-12-19T00:00:00,0.2567861660282609
353,9,2023-12-31T00:00:00,0.5010504250093404
354,9,2024-02-23T00:00:00,1.3981035134598745
355,9,2024-02-23T00:00:00,1.009244437011731
356,9,2024-02-26T00:00:00,0.7829560314088699
357,9,2024-02-27T00:00:00,0.45436374415934
358,9,2024-03-05T00:00:00,0.4074832553923682
359,9,2024-03-07T00:00:00,0.7821099815150487
360,5,2024-03-05T00:00:00,0.5128875162940452
361,9,2024-03-13T00:00:00,0.3741621101157797
362,4,2024-03-10T00:00:00,0.0996904900527944
363,9,2024-03-31T00:00:00,0.7841203837971926
364,6,2024-04-03T00:00:00,0.0525763638825322
365,9,2024-04-06T00:00:00,0.5635478782797922
366,9,2024-04-12T00:00:00,0.2405155183513379
367,6,2024-04-11T00:00:00,0.1492106409475468
368,9,2024-08-01T00:00:00,0.1812809436714599
369,7,2024-10-02T00:00:00,0.5647530631544209
370,7,2024-10-16T00:00:00,0.5886855207779269
371,9,2024-11-05T00:00:00,-0.1361662348081572
372,9,2024-11-12T00:00:00,0.331823336765078
373,8,2024-11-17T00:00:00,-0.0605074212930168
374,9,2024-11-24T00:00:00,0.2501319885592328
375,8,2024-11-27T00:00:00,-0.0073441048757698
376,9,2024-11-29T00:00:00,0.3648018110652511
377,6,2024-11-26T00:00:00,0.3477490690211786
378,9,2024-11-29T00:00:00,0.3463152755327316
379,9,2024-12-04T00:00:00,0.1363818863541905
380,9,2024-12-08T00:00:00,0.7651836515235944
381,7,2024-12-12T00:00:00,-0.0021168661942148
382,9,2024-12-14T00:00:00,0.3214452215717367
383,9,2024-12-19T00:00:00,1.7679170015179189
384,9,2024-12-23T00:00:00,0.1798089102382543
